resource,description,review_by,review,mention_by,model_number,review_at,reviews,review_rating,mentions,product_rating,mention_link_fk,number_of_replies
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",Herr Director,"I'm using these stacked & un-stacked. Easy to manage, setup & maintain. This is a great switch at a great price",,608616838,"Jul 17, 2014",11,5.0,7,4.4444444444444444,,18
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",Joey D.,"Bought eight of these for our main offices as part of a move to PoE. They were very affordable compared to other PoE switches on the market (I'm looking at YOU Cisco and HP) for the same feature set. The web interface is good. The need to do initial setup via console is antiquated. A simple LED with the address of the management port should be a standard feature, even if it has to be mounted on a slide-out tray (ala the 1U DL360 series of servers from HP). Performance is good, although we did have some STP issues related to bad cable wiring by a contractor. No power strain with 12 PoE devices connected to and getting power from each switch. Overall a great value for the money.",,608616838,"Jan 24, 2013",11,4.0,7,4.4444444444444444,,18
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",MattRowell,"Recently replaced a 2848 with one of these hand devices. The web GUI is very nice and the ability to make a mass change, such as StormControl, to every port via the CLI is amazing!",,608616838,"Jun 20, 2012",11,5.0,7,4.4444444444444444,,18
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",INFLOR,We have a few 3548 in here. They are really nice and the only problem is about the 10/100 ports... Should be Gigabit :(,,608616838,"May  9, 2012",11,4.0,7,4.4444444444444444,,18
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",Iron Man,Nice! I was looking for these! I need to wire a 200 apartment holiday complex together and the previous tenant stole the switches (most likely sold them on eBay) and a couple of these should do the trick.,,608616838,"Apr 24, 2012",11,5.0,7,4.4444444444444444,,18
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",Rafael.Ribeiro,excelent device!,,608616838,"Apr 11, 2012",11,5.0,7,4.4444444444444444,,18
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",RichardMerz,We have several of these in our rack as a stacked unit. Good stuff.,,608616838,"Mar 30, 2012",11,5.0,7,4.4444444444444444,,18
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",Kwinza,as normal we have a great dell switch :),,608616838,"Jan  9, 2012",11,4.0,7,4.4444444444444444,,18
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",Darth Hank,I have the Dell PowerConnect 3548P (P.O.E. version) deployed at all of my sites since we use IP phones at each of our desktops and prefer not to use power bricks at each desk. I have been using Dell switches for years and they have been very reliable. The GUI is very handy and VLAN support is great also with QOS and an assortment of other network tools for I.T. professionals. Highly recommended.,,608616838,"Nov 28, 2011",11,,7,4.4444444444444444,,18
,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",Oscar @ My IT Tech,"Great dell support, good price missing support for 1TB ports.",,608616838,"Nov  4, 2011",11,4.0,7,4.4444444444444444,,18
Networking Forum,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",,,Jason T Roberson,608616838,,11,,7,4.4444444444444444,http://community.spiceworks.com/topic/934874,18
Networking Forum,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",,,Jason T Roberson,608616838,,11,,7,4.4444444444444444,http://community.spiceworks.com/topic/831627,18
Networking Forum,"High Performance Fast Ethernet Switch Ideal for resilient stacking, cost-effective wiring closet or desktop connectivity, and high-speed network backbone traffic aggregation. *48 10/100BASE-T Fast Ethernet ports *Additional 2 Copper and 2 Fiber Gigabit Ethernet ports *Enhanced security and management features More information (www.dell.com)",,,DAMS14,608616838,,11,,7,4.4444444444444444,http://community.spiceworks.com/topic/714424,18
